cccd,election_id
920542578340,ELC2025
731086555329,ELC2025
632348760628,ELC2025
849853373950,ELC2025
380526504409,ELC2025
715035166384,ELC2025
585886979582,ELC2025
219754667627,ELC2025
138293275657,ELC2025
727887941879,ELC2025
386601815094,ELC2025
719640819216,ELC2025
833623504887,ELC2025
315962572353,ELC2025
914646803791,ELC2025
795589127442,ELC2025
324343297077,ELC2025
838015893875,ELC2025
543315251403,ELC2025
944670851551,ELC2025
224580069149,ELC2025
467234540821,ELC2025
403653834255,ELC2025
806287903569,ELC2025
572530947694,ELC2025
133314711745,ELC2025
384950917033,ELC2025
238451820645,ELC2025
360235037858,ELC2025
979804526735,ELC2025
150086158985,ELC2025
405160203223,ELC2025
374262916488,ELC2025
923061618717,ELC2025
723810837382,ELC2025
698816006618,ELC2025
142606097136,ELC2025
693668872485,ELC2025
199296598879,ELC2025
232123429734,ELC2025
319278172428,ELC2025
193107426786,ELC2025
484191096905,ELC2025
827183416986,ELC2025
315888244458,ELC2025
573480792074,ELC2025
919340649520,ELC2025
467607985328,ELC2025
737169549467,ELC2025
956411602408,ELC2025
996249571411,ELC2025
594368593959,ELC2025
179883184827,ELC2025
413893129832,ELC2025
607492850272,ELC2025
231081496451,ELC2025
485351550032,ELC2025
986069270308,ELC2025
699968327215,ELC2025
490125643606,ELC2025
968521999338,ELC2025
352173640144,ELC2025
989716797923,ELC2025
310282515293,ELC2025
787752122708,ELC2025
259835184571,ELC2025
296708362719,ELC2025
314934013501,ELC2025
263935917442,ELC2025
484572773723,ELC2025
331597099543,ELC2025
111284064092,ELC2025
788972028498,ELC2025
127240129431,ELC2025
740852665029,ELC2025
974946697196,ELC2025
558283886050,ELC2025
593678336521,ELC2025
439829200409,ELC2025
172237080000,ELC2025
418473258992,ELC2025
599442434003,ELC2025
511468877481,ELC2025
503797114968,ELC2025
657578468763,ELC2025
478131406826,ELC2025
361406797854,ELC2025
888978836692,ELC2025
828470223119,ELC2025
305372926920,ELC2025
170189404539,ELC2025
754138420593,ELC2025
751946902180,ELC2025
159256447045,ELC2025
318892199480,ELC2025
476980998848,ELC2025
980179173780,ELC2025
382596451326,ELC2025
233040266106,ELC2025
448615564994,ELC2025
127619787745,ELC2025
714031530447,ELC2025
720941722283,ELC2025
487958800696,ELC2025
595655195499,ELC2025
906479827582,ELC2025
643224792762,ELC2025
710812766372,ELC2025
986056694742,ELC2025
940778527637,ELC2025
830660962147,ELC2025
724756330147,ELC2025
667563723939,ELC2025
437640405828,ELC2025
572246371538,ELC2025
855472739828,ELC2025
152560803147,ELC2025
764195979330,ELC2025
224404911963,ELC2025
639307422874,ELC2025
865081779737,ELC2025
667201325059,ELC2025
486397929943,ELC2025
429333867687,ELC2025
136906262906,ELC2025
486867201295,ELC2025
781211945302,ELC2025
933816949949,ELC2025
549564238385,ELC2025
170129857479,ELC2025
126158986137,ELC2025
296545857735,ELC2025
949741395181,ELC2025
879716075115,ELC2025
267662545173,ELC2025
142024724568,ELC2025
681942010982,ELC2025
392038097439,ELC2025
439575573840,ELC2025
704924059652,ELC2025
757021700096,ELC2025
984145781827,ELC2025
510090618856,ELC2025
708395305043,ELC2025
968817457452,ELC2025
623502702548,ELC2025
177825999780,ELC2025
434801355482,ELC2025
493771428868,ELC2025
317287560907,ELC2025
770355535718,ELC2025
869875362154,ELC2025
669843678226,ELC2025
310288108839,ELC2025
484799453261,ELC2025
885362429423,ELC2025
895321718452,ELC2025
626212472958,ELC2025
400263296877,ELC2025
231161527624,ELC2025
575384389726,ELC2025
479215452952,ELC2025
492696254149,ELC2025
553016782152,ELC2025
361645381582,ELC2025
597899127890,ELC2025
829604204309,ELC2025
310413699612,ELC2025
595105971228,ELC2025
347025080785,ELC2025
692060220453,ELC2025
386811507122,ELC2025
320278824965,ELC2025
378896662140,ELC2025
426402172328,ELC2025
528963804091,ELC2025
110319713531,ELC2025
170043532734,ELC2025
487883702735,ELC2025
760369689883,ELC2025
402332501958,ELC2025
391798955836,ELC2025
487135780234,ELC2025
228968626544,ELC2025
104170795659,ELC2025
908848456822,ELC2025
390571657668,ELC2025
449962642619,ELC2025
812921662151,ELC2025
429193989412,ELC2025
987654420085,ELC2025
100411539440,ELC2025
733703262315,ELC2025
208122834869,ELC2025
228558637756,ELC2025
242954349296,ELC2025
588251403527,ELC2025
264433093977,ELC2025
167096539025,ELC2025
574234572408,ELC2025
455709796376,ELC2025
295018483962,ELC2025
331055454883,ELC2025
703705335159,ELC2025
877274440425,ELC2025
905099224391,ELC2025
712359566400,ELC2025
853442230082,ELC2025
648777877794,ELC2025
673760134790,ELC2025
694227833219,ELC2025
114856396501,ELC2025
524094507352,ELC2025
571196818779,ELC2025
202950015667,ELC2025
579534543010,ELC2025
321387163665,ELC2025
978352773456,ELC2025
985611475818,ELC2025
111121664914,ELC2025
753322140873,ELC2025
111379127264,ELC2025
622247136025,ELC2025
732087569255,ELC2025
934231142814,ELC2025
516204806206,ELC2025
663212718158,ELC2025
906967728488,ELC2025
314620578089,ELC2025
968980430836,ELC2025
350139611743,ELC2025
961762328223,ELC2025
637891961419,ELC2025
672347534624,ELC2025
715835182202,ELC2025
631386471637,ELC2025
237751300190,ELC2025
623693594569,ELC2025
578813314834,ELC2025
480234093408,ELC2025
349817442403,ELC2025
457973452169,ELC2025
862013333189,ELC2025
561107505699,ELC2025
356121435094,ELC2025
466958220318,ELC2025
177179503081,ELC2025
950655423895,ELC2025
550598218519,ELC2025
776473581949,ELC2025
518664250235,ELC2025
750752867406,ELC2025
663873838067,ELC2025
254369239644,ELC2025
806638599368,ELC2025
876232456992,ELC2025
444344976814,ELC2025
195301862179,ELC2025
682148518216,ELC2025
485675488939,ELC2025
346107312697,ELC2025
832164177849,ELC2025
796620406602,ELC2025
530096594945,ELC2025
775582245082,ELC2025
336786782572,ELC2025
309611364562,ELC2025
598653621693,ELC2025
446436518408,ELC2025
165974200197,ELC2025
842746322958,ELC2025
452564185484,ELC2025
672992717317,ELC2025
670460461526,ELC2025
987704930143,ELC2025
102578748611,ELC2025
190998908270,ELC2025
899472815908,ELC2025
291704077786,ELC2025
453176562576,ELC2025
597451987635,ELC2025
388753448826,ELC2025
425459559496,ELC2025
840958655396,ELC2025
417513325578,ELC2025
668736021448,ELC2025
600542230498,ELC2025
268159228477,ELC2025
656118347838,ELC2025
416930786953,ELC2025
320796382934,ELC2025
744444532958,ELC2025
767225024134,ELC2025
796941834225,ELC2025
882208352467,ELC2025
317558168609,ELC2025
719628585018,ELC2025
180254382626,ELC2025
103686272969,ELC2025
942195684201,ELC2025
444966354462,ELC2025
455768316459,ELC2025
330509462291,ELC2025
206643182697,ELC2025
713558173491,ELC2025
631114082425,ELC2025
666611315263,ELC2025
279807343652,ELC2025
401909760477,ELC2025
627938080407,ELC2025
611990678968,ELC2025
806858235002,ELC2025
738764335974,ELC2025
302546640681,ELC2025
863038280436,ELC2025
594439348134,ELC2025
328132492010,ELC2025
805409028406,ELC2025
208487228849,ELC2025
287890198624,ELC2025
953548215009,ELC2025
167770287923,ELC2025
782357592905,ELC2025
875174055064,ELC2025
862502787520,ELC2025
276285828973,ELC2025
143817730538,ELC2025
330434821629,ELC2025
147095304189,ELC2025
458981039274,ELC2025
714384440289,ELC2025
400138736170,ELC2025
743649829466,ELC2025
812525230077,ELC2025
979030732800,ELC2025
973559373535,ELC2025
522048323548,ELC2025
472748957342,ELC2025
525111810507,ELC2025
791993643862,ELC2025
366510376085,ELC2025
557836264611,ELC2025
129851549467,ELC2025
626398546253,ELC2025
867514080014,ELC2025
732089179889,ELC2025
977105929879,ELC2025
211508275681,ELC2025
621602522803,ELC2025
214654431515,ELC2025
357241715091,ELC2025
562916612777,ELC2025
385651414537,ELC2025
151160723096,ELC2025
236092123427,ELC2025
423577425218,ELC2025
739795702919,ELC2025
536481486304,ELC2025
985060214398,ELC2025
980279896141,ELC2025
870714223867,ELC2025
807177068327,ELC2025
617831467955,ELC2025
907699085715,ELC2025
981437907056,ELC2025
929813175698,ELC2025
624792359313,ELC2025
700230760118,ELC2025
694607423893,ELC2025
590244340636,ELC2025
145089532875,ELC2025
103568180238,ELC2025
875000402258,ELC2025
524263195597,ELC2025
255213177441,ELC2025
814403289591,ELC2025
652331616824,ELC2025
104623296371,ELC2025
714187920390,ELC2025
321773886517,ELC2025
893035030401,ELC2025
818835191478,ELC2025
399605074531,ELC2025
381330436339,ELC2025
411221927208,ELC2025
132552874214,ELC2025
417670655272,ELC2025
912302437262,ELC2025
422090078655,ELC2025
268753326266,ELC2025
939942908860,ELC2025
812568320761,ELC2025
915699798653,ELC2025
395218019415,ELC2025
545754872367,ELC2025
851050019724,ELC2025
845506065155,ELC2025
275065132327,ELC2025
728092746228,ELC2025
418395586900,ELC2025
410133971944,ELC2025
982654094171,ELC2025
587018722066,ELC2025
881524320634,ELC2025
415148888917,ELC2025
620399109290,ELC2025
100909079804,ELC2025
701058840594,ELC2025
758900331698,ELC2025
934550408987,ELC2025
215690512233,ELC2025
240132293774,ELC2025
982557852276,ELC2025
480811210662,ELC2025
413067574908,ELC2025
614457810816,ELC2025
593141116433,ELC2025
655803899823,ELC2025
720596177057,ELC2025
384690646709,ELC2025
684005772419,ELC2025
946589828593,ELC2025
499611310922,ELC2025
828372214854,ELC2025
868425467934,ELC2025
319881243526,ELC2025
879281542025,ELC2025
927221343220,ELC2025
218563929038,ELC2025
425677878077,ELC2025
590851215622,ELC2025
365766031850,ELC2025
219033983236,ELC2025
590224523366,ELC2025
581923170007,ELC2025
836756262927,ELC2025
674389495733,ELC2025
399401256224,ELC2025
120144692268,ELC2025
560280225901,ELC2025
265438461760,ELC2025
994657391264,ELC2025
706344001816,ELC2025
231310689626,ELC2025
282923233434,ELC2025
856386394386,ELC2025
684890820769,ELC2025
632220370852,ELC2025
984765765132,ELC2025
584584985310,ELC2025
233896651012,ELC2025
138071461322,ELC2025
646390171896,ELC2025
716584152929,ELC2025
380911350011,ELC2025
900212140536,ELC2025
480408057460,ELC2025
747020573566,ELC2025
580201773828,ELC2025
908733651352,ELC2025
953280687351,ELC2025
351084125286,ELC2025
384391172212,ELC2025
296123736734,ELC2025
446638341503,ELC2025
774597405753,ELC2025
225093739784,ELC2025
704519327879,ELC2025
866853643804,ELC2025
446351808142,ELC2025
756062970390,ELC2025
751992704051,ELC2025
208510957973,ELC2025
916653488359,ELC2025
135127259720,ELC2025
407870159022,ELC2025
990082417425,ELC2025
468913707500,ELC2025
293466252408,ELC2025
781157645716,ELC2025
368820963982,ELC2025
522202266337,ELC2025
994016875121,ELC2025
432046138331,ELC2025
876681547294,ELC2025
205272213286,ELC2025
100805008610,ELC2025
566522427663,ELC2025
669568544564,ELC2025
480681017778,ELC2025
483383896178,ELC2025
796685842032,ELC2025
153468651501,ELC2025
345346260034,ELC2025
727573339899,ELC2025
124420276149,ELC2025
753372496850,ELC2025
990252973980,ELC2025
931940363830,ELC2025
384325402739,ELC2025
489785222221,ELC2025
165739349854,ELC2025
338045295267,ELC2025
132773707544,ELC2025
345482342419,ELC2025
518332577751,ELC2025
542383537550,ELC2025
722009923554,ELC2025
190651605877,ELC2025
614341927486,ELC2025
372219802858,ELC2025
639149355483,ELC2025
543704583325,ELC2025
535795187709,ELC2025
343761346143,ELC2025
282143302867,ELC2025
695123889059,ELC2025
432558825351,ELC2025
923470775607,ELC2025
915070073362,ELC2025
640873184735,ELC2025
123023492754,ELC2025
800930657465,ELC2025
328024819632,ELC2025
373951772219,ELC2025
859161797592,ELC2025
759049824181,ELC2025
745621769404,ELC2025
676529171033,ELC2025
140473798196,ELC2025
568700998545,ELC2025
812484210862,ELC2025
778997766236,ELC2025
307366153398,ELC2025
852162828608,ELC2025
560067271261,ELC2025
810648770349,ELC2025
632212703056,ELC2025
926640190675,ELC2025
313956647995,ELC2025
409262579207,ELC2025
674710314244,ELC2025
108353140456,ELC2025
858807803193,ELC2025
544623186602,ELC2025
820759167518,ELC2025
835103575436,ELC2025
362926266866,ELC2025
429199767673,ELC2025
708627847730,ELC2025
466766887942,ELC2025
729140411781,ELC2025
925852907719,ELC2025
770589717670,ELC2025
203582256700,ELC2025
734966905595,ELC2025
796163731861,ELC2025
244335457596,ELC2025
602524220538,ELC2025
981546862755,ELC2025
897498971582,ELC2025
965490518479,ELC2025
862606879165,ELC2025
534173617255,ELC2025
161301698700,ELC2025
968316611857,ELC2025
449432507405,ELC2025
702373455072,ELC2025
940422705604,ELC2025
779812136886,ELC2025
566746005713,ELC2025
774512008896,ELC2025
130348734046,ELC2025
854528149200,ELC2025
624105036357,ELC2025
526781832727,ELC2025
495228691329,ELC2025
235293015824,ELC2025
700975156385,ELC2025
430632665353,ELC2025
950934430925,ELC2025
125938991020,ELC2025
254426075925,ELC2025
691227247357,ELC2025
649244421478,ELC2025
891573603420,ELC2025
941902288528,ELC2025
308805497814,ELC2025
114250467106,ELC2025
975550074353,ELC2025
684661639551,ELC2025
494746138051,ELC2025
466904739452,ELC2025
870037603436,ELC2025
804667066047,ELC2025
534726856688,ELC2025
689497850984,ELC2025
872159187515,ELC2025
145363194091,ELC2025
895486266770,ELC2025
684413366856,ELC2025
302462000400,ELC2025
557939363239,ELC2025
602511474424,ELC2025
278751323679,ELC2025
124218855249,ELC2025
119098406704,ELC2025
807973143328,ELC2025
554930388694,ELC2025
464630166683,ELC2025
667325486799,ELC2025
817899914829,ELC2025
143112820378,ELC2025
143352044438,ELC2025
757576878500,ELC2025
971601765419,ELC2025
226063785091,ELC2025
397531145626,ELC2025
148499130247,ELC2025
134793640973,ELC2025
246838812775,ELC2025
985508297823,ELC2025
204555200383,ELC2025
292645541649,ELC2025
964652016433,ELC2025
425969184230,ELC2025
432216854501,ELC2025
614666356379,ELC2025
189297800053,ELC2025
869368513164,ELC2025
615085944437,ELC2025
830378848146,ELC2025
566880618747,ELC2025
823075250566,ELC2025
678189803482,ELC2025
975648822370,ELC2025
515156925773,ELC2025
142092066906,ELC2025
515941982676,ELC2025
852455453157,ELC2025
363968902293,ELC2025
244290912865,ELC2025
834986034210,ELC2025
706225909831,ELC2025
888814783087,ELC2025
850548797837,ELC2025
170010025267,ELC2025
541033793460,ELC2025
522836921047,ELC2025
361946135331,ELC2025
116765483531,ELC2025
326855375567,ELC2025
542912214297,ELC2025
944270586650,ELC2025
793798293180,ELC2025
789114378816,ELC2025
307245864491,ELC2025
122021941625,ELC2025
469547703906,ELC2025
683725025978,ELC2025
939261651856,ELC2025
202733736894,ELC2025
829509335735,ELC2025
203895487165,ELC2025
647836137498,ELC2025
984212812834,ELC2025
563407889170,ELC2025
282738525598,ELC2025
656755244470,ELC2025
908996943634,ELC2025
586002679810,ELC2025
403376853743,ELC2025
300706175042,ELC2025
730092200259,ELC2025
738598264761,ELC2025
450498827770,ELC2025
194807623564,ELC2025
467476215950,ELC2025
185924010088,ELC2025
747275976395,ELC2025
716638119148,ELC2025
521650153013,ELC2025
843488783854,ELC2025
778869726612,ELC2025
481099762687,ELC2025
252489240865,ELC2025
411214205380,ELC2025
565217007654,ELC2025
685134289633,ELC2025
337794523976,ELC2025
622752135191,ELC2025
994318239543,ELC2025
573747749243,ELC2025
933955390832,ELC2025
977521191280,ELC2025
282362433103,ELC2025
742558682013,ELC2025
111082596282,ELC2025
336729091089,ELC2025
950478360131,ELC2025
744141820079,ELC2025
964938064961,ELC2025
404230789114,ELC2025
374093228284,ELC2025
325006211034,ELC2025
353681636964,ELC2025
788294339041,ELC2025
638350272781,ELC2025
733824484715,ELC2025
878837351158,ELC2025
192498965933,ELC2025
630276053388,ELC2025
814846053363,ELC2025
534774201789,ELC2025
789860460475,ELC2025
288666786357,ELC2025
580913414423,ELC2025
591041729799,ELC2025
203200004318,ELC2025
480316285056,ELC2025
240674034442,ELC2025
555187557388,ELC2025
282142608435,ELC2025
238618276008,ELC2025
298484624318,ELC2025
787018303430,ELC2025
761342362255,ELC2025
713272873994,ELC2025
487316723838,ELC2025
288921171812,ELC2025
867545653753,ELC2025
296428379229,ELC2025
569958157805,ELC2025
208734986215,ELC2025
209902459718,ELC2025
145418408658,ELC2025
875996256380,ELC2025
640451508274,ELC2025
969216591153,ELC2025
803928756005,ELC2025
783552650309,ELC2025
883836325868,ELC2025
392991434882,ELC2025
469120129849,ELC2025
666896227210,ELC2025
297900033656,ELC2025
131449734045,ELC2025
825543128688,ELC2025
981351243578,ELC2025
973995059678,ELC2025
666956610681,ELC2025
691121455663,ELC2025
738926377406,ELC2025
769073010904,ELC2025
383281988050,ELC2025
325301949604,ELC2025
971310239611,ELC2025
976113165620,ELC2025
223921666340,ELC2025
395135790821,ELC2025
425334923830,ELC2025
324941952618,ELC2025
932460039565,ELC2025
150593902995,ELC2025
479127401351,ELC2025
927717140743,ELC2025
776628947126,ELC2025
613239720820,ELC2025
163282976493,ELC2025
541380725722,ELC2025
875291721185,ELC2025
433921000719,ELC2025
917188404367,ELC2025
663048518556,ELC2025
327788514818,ELC2025
579340507907,ELC2025
593910625663,ELC2025
317339300063,ELC2025
925959626404,ELC2025
105297586013,ELC2025
310900935664,ELC2025
506952040127,ELC2025
688740499839,ELC2025
897762531580,ELC2025
351694544690,ELC2025
205569002308,ELC2025
854303920709,ELC2025
687847400201,ELC2025
822301830486,ELC2025
493946269608,ELC2025
913354161948,ELC2025
220094754792,ELC2025
694849524755,ELC2025
983695580301,ELC2025
141329748348,ELC2025
617376614409,ELC2025
245903590944,ELC2025
857765635202,ELC2025
604581490090,ELC2025
582406689818,ELC2025
576164801146,ELC2025
206295775798,ELC2025
232687257811,ELC2025
644460463574,ELC2025
487197644447,ELC2025
388286737637,ELC2025
747466583518,ELC2025
518832866574,ELC2025
791115367859,ELC2025
901029228692,ELC2025
278971548862,ELC2025
120285556828,ELC2025
840231021170,ELC2025
636039297729,ELC2025
904488159797,ELC2025
973996380393,ELC2025
906576522883,ELC2025
288974056229,ELC2025
447244625137,ELC2025
778318178231,ELC2025
328426731863,ELC2025
558912129997,ELC2025
108289633792,ELC2025
537861383527,ELC2025
412467756452,ELC2025
777643271459,ELC2025
867401932007,ELC2025
291994992950,ELC2025
298345235663,ELC2025
108916990973,ELC2025
572028193774,ELC2025
626214059806,ELC2025
457111337014,ELC2025
473770630057,ELC2025
298305037041,ELC2025
679768743125,ELC2025
377226373146,ELC2025
369932531772,ELC2025
929490279798,ELC2025
253543252227,ELC2025
741156583688,ELC2025
552110321846,ELC2025
756245233058,ELC2025
468174809558,ELC2025
147847181814,ELC2025
381117511322,ELC2025
240523654765,ELC2025
909786810224,ELC2025
577282536683,ELC2025
808341191018,ELC2025
328754590952,ELC2025
314692559284,ELC2025
961285705221,ELC2025
273193244489,ELC2025
955235539173,ELC2025
614174533254,ELC2025
908138849742,ELC2025
640311150949,ELC2025
121391231159,ELC2025
553597042690,ELC2025
916424076866,ELC2025
352681201960,ELC2025
600360579410,ELC2025
490409503782,ELC2025
190133690513,ELC2025
508343413217,ELC2025
531616250303,ELC2025
753967253864,ELC2025
405280675749,ELC2025
570108259536,ELC2025
539015559087,ELC2025
920247756540,ELC2025
447939686963,ELC2025
904651752264,ELC2025
948379801859,ELC2025
837188157638,ELC2025
190514446066,ELC2025
780382913054,ELC2025
755042881503,ELC2025
220954718202,ELC2025
215154862562,ELC2025
915108833111,ELC2025
314969395131,ELC2025
225430797813,ELC2025
185332584194,ELC2025
677231123426,ELC2025
861877890058,ELC2025
163486481594,ELC2025
856068941156,ELC2025
817111874709,ELC2025
426927321206,ELC2025
820013508803,ELC2025
232344557713,ELC2025
196028618123,ELC2025
734256427183,ELC2025
623699546345,ELC2025
179922869984,ELC2025
574346526407,ELC2025
118532812699,ELC2025
329392867642,ELC2025
966774218071,ELC2025
574772452481,ELC2025
308771331470,ELC2025
765987605116,ELC2025
464884138725,ELC2025
920741046731,ELC2025
285045135917,ELC2025
387477484352,ELC2025
741548694116,ELC2025
496986973149,ELC2025
965427118374,ELC2025
324087294423,ELC2025
625489692049,ELC2025
281490620087,ELC2025
755650539506,ELC2025
768986874038,ELC2025
918567304574,ELC2025
879413609100,ELC2025
612429427608,ELC2025
157313319552,ELC2025
794970487389,ELC2025
373203737502,ELC2025
506843013363,ELC2025
469484124396,ELC2025
486780643221,ELC2025
674585395073,ELC2025
561155646129,ELC2025
989456196592,ELC2025
839501879217,ELC2025
737703017442,ELC2025
617123956922,ELC2025
437757505828,ELC2025
854333768340,ELC2025
953570740635,ELC2025
839475701992,ELC2025
312830999042,ELC2025
700486745353,ELC2025
819868300997,ELC2025
900475636050,ELC2025
642303836795,ELC2025
264101997550,ELC2025
393093619314,ELC2025
199130622239,ELC2025
102958544990,ELC2025
731059561989,ELC2025
206785808273,ELC2025
187222674294,ELC2025
385721873012,ELC2025
955862320571,ELC2025
699416403081,ELC2025
260802449171,ELC2025
743503797138,ELC2025
972837255665,ELC2025
644259539195,ELC2025
904251800045,ELC2025
633375220561,ELC2025
734508624230,ELC2025
215168779825,ELC2025
956645402709,ELC2025
498190539431,ELC2025
623174955008,ELC2025
492116399092,ELC2025
988004684933,ELC2025
689163642835,ELC2025
949007795130,ELC2025
751130867682,ELC2025
603223683571,ELC2025
804128760068,ELC2025
213457230992,ELC2025
930622940421,ELC2025
936188091319,ELC2025
518353582924,ELC2025
374593092696,ELC2025
444218487314,ELC2025
185079379106,ELC2025
316907484145,ELC2025
341868204699,ELC2025
496192236659,ELC2025
798081882372,ELC2025
843418434203,ELC2025
681646556527,ELC2025
443430855958,ELC2025
551809594178,ELC2025
215680855735,ELC2025
705614466177,ELC2025
947899756634,ELC2025
198973751525,ELC2025
798493724859,ELC2025
381136123755,ELC2025
930250265500,ELC2025
881013956449,ELC2025
238858408900,ELC2025
344903163792,ELC2025
859289219017,ELC2025
904538676846,ELC2025
276772449748,ELC2025
463922997874,ELC2025
406028455982,ELC2025
917134783578,ELC2025
605088415777,ELC2025
205180217555,ELC2025
370415337329,ELC2025
882388053176,ELC2025
746719986105,ELC2025
551968361288,ELC2025
197638337618,ELC2025
130261310065,ELC2025
671816892129,ELC2025
121551346780,ELC2025
619613909011,ELC2025
237442846723,ELC2025
510900999829,ELC2025
916707908364,ELC2025
355898916489,ELC2025
868784213990,ELC2025
355960453616,ELC2025
792978400619,ELC2025
432648867222,ELC2025
585086171474,ELC2025
913154838812,ELC2025
699747140394,ELC2025
471493667941,ELC2025
299055270029,ELC2025
345738676801,ELC2025
993649687150,ELC2025
554501157493,ELC2025
916896812841,ELC2025
964581425760,ELC2025
223804384249,ELC2025
190666874723,ELC2025
352739205722,ELC2025
576617358846,ELC2025
141662766233,ELC2025
212499892468,ELC2025
553898850203,ELC2025
394490878771,ELC2025
240871441194,ELC2025
109397670555,ELC2025
314808953690,ELC2025
540277080464,ELC2025
389652321532,ELC2025
912646713182,ELC2025
318764881470,ELC2025
352369701021,ELC2025
714068115433,ELC2025
718686840547,ELC2025
237612910146,ELC2025
543389857879,ELC2025
928813897308,ELC2025
461184326952,ELC2025
981623674915,ELC2025
924648419390,ELC2025
434199964446,ELC2025
468022927086,ELC2025
799566739934,ELC2025
460111723408,ELC2025
654574447908,ELC2025
230206252788,ELC2025
512637782453,ELC2025
319748147172,ELC2025
258063905773,ELC2025
754679432740,ELC2025
198149099373,ELC2025
368897436261,ELC2025
881606221777,ELC2025
508194766654,ELC2025
151793113643,ELC2025
548211279752,ELC2025
491848478769,ELC2025
941423361322,ELC2025
441225234988,ELC2025
213413647927,ELC2025
726426114810,ELC2025
234137258978,ELC2025
858254307427,ELC2025
841966343374,ELC2025
702769402692,ELC2025
232878223541,ELC2025
937718274083,ELC2025
698016809970,ELC2025
870555683460,ELC2025
592234313898,ELC2025
978374556314,ELC2025
929131666388,ELC2025
397603602397,ELC2025
773869835730,ELC2025
760479139025,ELC2025
860288067798,ELC2025
664314625084,ELC2025
662526090258,ELC2025
838980986358,ELC2025
663425431707,ELC2025
567531612470,ELC2025
644810747990,ELC2025
103682723660,ELC2025
719121319894,ELC2025
388593020186,ELC2025
248046184013,ELC2025
302671819445,ELC2025
825547517899,ELC2025
408570120822,ELC2025
753706866165,ELC2025
696565154252,ELC2025
240347902852,ELC2025
758290141811,ELC2025
886775676791,ELC2025
288196106727,ELC2025
167000010429,ELC2025
739630761433,ELC2025
843601552587,ELC2025
236360375280,ELC2025
773633385745,ELC2025
374757712887,ELC2025
115572772909,ELC2025
970569490782,ELC2025
380002205110,ELC2025
640649918288,ELC2025
536187462154,ELC2025
212031380486,ELC2025
185723293655,ELC2025
796841939555,ELC2025
617092000508,ELC2025
521633805530,ELC2025
684956890351,ELC2025
493847574122,ELC2025
895384230588,ELC2025
727064581131,ELC2025
865502708277,ELC2025
590340313910,ELC2025
366744322721,ELC2025
291171299581,ELC2025
740942841127,ELC2025
775470688530,ELC2025
507937813920,ELC2025
136630169783,ELC2025
672753050981,ELC2025
300499054026,ELC2025
219438987281,ELC2025
275214621539,ELC2025
143398617297,ELC2025
147076561607,ELC2025
941670404198,ELC2025
497904626604,ELC2025
870096483841,ELC2025
962794812069,ELC2025
125351392218,ELC2025
955698374055,ELC2025
533790228914,ELC2025
670309784005,ELC2025
787965605320,ELC2025
520962342609,ELC2025
285466008176,ELC2025
330759931664,ELC2025
141843961427,ELC2025
939705630081,ELC2025
924543237363,ELC2025
994998530315,ELC2025
755678860197,ELC2025
296427045952,ELC2025
967619914361,ELC2025
410412114496,ELC2025
321982381218,ELC2025
788892167169,ELC2025
453118559286,ELC2025
582952080786,ELC2025
127551866175,ELC2025
388258815540,ELC2025
550570116744,ELC2025
747596275180,ELC2025
935738397300,ELC2025
900615367270,ELC2025
770112427313,ELC2025
358057907624,ELC2025
542539360591,ELC2025
819178645125,ELC2025
685422012356,ELC2025
633281984281,ELC2025
175313575758,ELC2025
969516623445,ELC2025
905204889841,ELC2025
946987991609,ELC2025
284658995577,ELC2025
498312886700,ELC2025
373595378316,ELC2025
376116307933,ELC2025
547511567229,ELC2025
229169668312,ELC2025
282197633620,ELC2025
784880971858,ELC2025
850233207987,ELC2025
754107533568,ELC2025
443675314058,ELC2025
532806220587,ELC2025
999465995445,ELC2025
293972453682,ELC2025
236101462703,ELC2025
937072682776,ELC2025
404052956726,ELC2025
452031049159,ELC2025
788836241920,ELC2025
960188248852,ELC2025
804970670512,ELC2025
611662129786,ELC2025
179130841231,ELC2025
945696032421,ELC2025
770194506121,ELC2025
277862459312,ELC2025
839647250168,ELC2025
639888216714,ELC2025
922386428913,ELC2025
238739058130,ELC2025
998364954086,ELC2025
808452915982,ELC2025
509827025985,ELC2025
635205079287,ELC2025
680855903226,ELC2025
715707632845,ELC2025
735534346113,ELC2025
684676131642,ELC2025
949890377249,ELC2025
845841097967,ELC2025
358870874573,ELC2025
454258842777,ELC2025
484543385069,ELC2025
370329740261,ELC2025
560792782256,ELC2025
337213966675,ELC2025
417419323487,ELC2025
644921661595,ELC2025
785351317641,ELC2025
831398763819,ELC2025
870464270438,ELC2025
360814867476,ELC2025
211251705597,ELC2025
760120161005,ELC2025
882884683751,ELC2025
772398574368,ELC2025
543067233741,ELC2025
432979090326,ELC2025
671173930304,ELC2025
723368980614,ELC2025
194182878416,ELC2025
619965797080,ELC2025
433981676836,ELC2025
209381164418,ELC2025
279218885288,ELC2025
624892766393,ELC2025
485835238124,ELC2025
735539987171,ELC2025
693392952908,ELC2025
472152977036,ELC2025
130818218444,ELC2025
738523602612,ELC2025
461290503323,ELC2025
469051612727,ELC2025
975107186255,ELC2025
285991557971,ELC2025
714072519171,ELC2025
596653758267,ELC2025
920943900451,ELC2025
329868096237,ELC2025
422253587140,ELC2025
437393864931,ELC2025
697958284973,ELC2025
486279970751,ELC2025
626667618081,ELC2025
154295343949,ELC2025
715442628870,ELC2025
574243294361,ELC2025
332238063564,ELC2025
655790520078,ELC2025
769447549152,ELC2025
